Number of Records,Index Type,Query Time (s),EXPLAIN Plan
40000,BTREE,12206.578731536865,"[('Hash Join  (cost=980.14..1521.87 rows=18 width=3175) (actual time=212.371..212.395 rows=0 loops=1)',), ('  Hash Cond: (t.table_id = ta.id_table)',), ('  Buffers: shared hit=1403',), ('  ->  Seq Scan on task t  (cost=0.00..528.58 rows=3458 width=1086) (actual time=0.006..51.260 rows=40000 loops=1)',), ('        Buffers: shared hit=494',), ('  ->  Hash  (cost=979.95..979.95 rows=15 width=2097) (actual time=107.915..107.934 rows=1 loops=1)',), ('        Buckets: 1024  Batches: 1  Memory Usage: 9kB',), ('        Buffers: shared hit=909',), ('        ->  Nested Loop  (cost=363.67..979.95 rows=15 width=2097) (actual time=50.799..107.925 rows=1 loops=1)',), ('              Buffers: shared hit=909',), ('              ->  Index Scan using idx_user_id_btree on user_app ua  (cost=0.29..8.31 rows=1 width=33) (actual time=0.011..0.016 rows=1 loops=1)',), ('                    Index Cond: (id_user = 2)',), ('                    Buffers: shared hit=3',), ('              ->  Hash Join  (cost=363.38..971.49 rows=15 width=2072) (actual time=50.782..107.894 rows=1 loops=1)',), ('                    Hash Cond: (ta.project_id = p.id_project)',), ('                    Buffers: shared hit=906',), ('                    ->  Seq Scan on table_app ta  (cost=0.00..600.60 rows=2860 width=1040) (actual time=0.004..52.001 rows=40000 loops=1)',), ('                          Buffers: shared hit=572',), ('                    ->  Hash  (cost=363.23..363.23 rows=12 width=1040) (actual time=2.779..2.784 rows=1 loops=1)',), ('                          Buckets: 1024  Batches: 1  Memory Usage: 9kB',), ('                          Buffers: shared hit=334',), ('                          ->  Seq Scan on project p  (cost=0.00..363.23 rows=12 width=1040) (actual time=1.871..2.774 rows=1 loops=1)',), ('                                Filter: (user_id = 2)',), ('                                Rows Removed by Filter: 39999',), ('                                Buffers: shared hit=334',), ('Planning Time: 0.142 ms',), ('Execution Time: 212.423 ms',)]"
40000,HASH,11587.49008178711,"[('Nested Loop  (cost=1911.06..2460.65 rows=1 width=1210) (actual time=210.041..210.063 rows=0 loops=1)',), ('  Buffers: shared hit=1400',), ('  ->  Hash Join  (cost=1911.06..2452.62 rows=1 width=1185) (actual time=210.036..210.055 rows=0 loops=1)',), ('        Hash Cond: (t.table_id = ta.id_table)',), ('        Buffers: shared hit=1400',), ('        ->  Seq Scan on task t  (cost=0.00..528.58 rows=3458 width=1086) (actual time=0.005..51.333 rows=40000 loops=1)',), ('              Buffers: shared hit=494',), ('        ->  Hash  (cost=1911.04..1911.04 rows=2 width=107) (actual time=105.885..105.898 rows=1 loops=1)',), ('              Buckets: 1024  Batches: 1  Memory Usage: 9kB',), ('              Buffers: shared hit=906',), ('              ->  Hash Join  (cost=834.02..1911.04 rows=2 width=107) (actual time=49.417..105.887 rows=1 loops=1)',), ('                    Hash Cond: (ta.project_id = p.id_project)',), ('                    Buffers: shared hit=906',), ('                    ->  Seq Scan on table_app ta  (cost=0.00..972.00 rows=40000 width=75) (actual time=0.003..50.907 rows=40000 loops=1)',), ('                          Buffers: shared hit=572',), ('                    ->  Hash  (cost=834.00..834.00 rows=2 width=40) (actual time=2.502..2.507 rows=1 loops=1)',), ('                          Buckets: 1024  Batches: 1  Memory Usage: 9kB',), ('                          Buffers: shared hit=334',), ('                          ->  Seq Scan on project p  (cost=0.00..834.00 rows=2 width=40) (actual time=1.673..2.494 rows=1 loops=1)',), ('                                Filter: (user_id = 2)',), ('                                Rows Removed by Filter: 39999',), ('                                Buffers: shared hit=334',), ('  ->  Index Scan using idx_user_id_hash on user_app ua  (cost=0.00..8.02 rows=1 width=33) (never executed)',), ('        Index Cond: (id_user = 2)',), ('Planning:',), ('  Buffers: shared hit=12',), ('Planning Time: 0.191 ms',), ('Execution Time: 210.090 ms',)]"
50000,No Index,4250.990867614746,"[('Nested Loop  (cost=2388.60..3074.12 rows=1 width=1210) (actual time=3.170..3.191 rows=0 loops=1)',), ('  Buffers: shared hit=419',), ('  ->  Hash Join  (cost=2388.31..3065.80 rows=1 width=1185) (actual time=3.167..3.185 rows=0 loops=1)',), ('        Hash Cond: (t.table_id = ta.id_table)',), ('        Buffers: shared hit=419',), ('        ->  Seq Scan on task t  (cost=0.00..661.26 rows=4326 width=1086) (actual time=0.005..0.007 rows=1 loops=1)',), ('              Buffers: shared hit=1',), ('        ->  Hash  (cost=2388.29..2388.29 rows=2 width=107) (actual time=3.156..3.168 rows=0 loops=1)',), ('              Buckets: 1024  Batches: 1  Memory Usage: 8kB',), ('              Buffers: shared hit=418',), ('              ->  Hash Join  (cost=1042.03..2388.29 rows=2 width=107) (actual time=3.153..3.163 rows=0 loops=1)',), ('                    Hash Cond: (ta.project_id = p.id_project)',), ('                    Buffers: shared hit=418',), ('                    ->  Seq Scan on table_app ta  (cost=0.00..1215.00 rows=50000 width=75) (actual time=0.003..0.004 rows=1 loops=1)',), ('                          Buffers: shared hit=1',), ('                    ->  Hash  (cost=1042.00..1042.00 rows=2 width=40) (actual time=3.145..3.150 rows=0 loops=1)',), ('                          Buckets: 1024  Batches: 1  Memory Usage: 8kB',), ('                          Buffers: shared hit=417',), ('                          ->  Seq Scan on project p  (cost=0.00..1042.00 rows=2 width=40) (actual time=3.142..3.144 rows=0 loops=1)',), ('                                Filter: (user_id = 3)',), ('                                Rows Removed by Filter: 50000',), ('                                Buffers: shared hit=417',), ('  ->  Index Scan using user_app_pkey on user_app ua  (cost=0.29..8.31 rows=1 width=33) (never executed)',), ('        Index Cond: (id_user = 3)',), ('Planning:',), ('  Buffers: shared hit=12',), ('Planning Time: 0.181 ms',), ('Execution Time: 3.215 ms',)]"
50000,BTREE,4490.912437438965,"[('Hash Join  (cost=1222.53..1900.24 rows=22 width=4178) (actual time=3.347..3.369 rows=0 loops=1)',), ('  Hash Cond: (t.table_id = ta.id_table)',), ('  Buffers: shared hit=422',), ('  ->  Seq Scan on task t  (cost=0.00..661.26 rows=4326 width=1086) (actual time=0.006..0.007 rows=1 loops=1)',), ('        Buffers: shared hit=1',), ('  ->  Hash  (cost=1222.31..1222.31 rows=18 width=3100) (actual time=3.335..3.352 rows=0 loops=1)',), ('        Buckets: 1024  Batches: 1  Memory Usage: 8kB',), ('        Buffers: shared hit=421',), ('        ->  Nested Loop  (cost=453.97..1222.31 rows=18 width=3100) (actual time=3.333..3.347 rows=0 loops=1)',), ('              Buffers: shared hit=421',), ('              ->  Index Scan using idx_user_id_btree on user_app ua  (cost=0.29..8.31 rows=1 width=1036) (actual time=0.009..0.013 rows=1 loops=1)',), ('                    Index Cond: (id_user = 3)',), ('                    Buffers: shared hit=3',), ('              ->  Hash Join  (cost=453.68..1213.82 rows=18 width=2072) (actual time=3.315..3.324 rows=0 loops=1)',), ('                    Hash Cond: (ta.project_id = p.id_project)',), ('                    Buffers: shared hit=418',), ('                    ->  Seq Scan on table_app ta  (cost=0.00..750.75 rows=3575 width=1040) (actual time=0.004..0.005 rows=1 loops=1)',), ('                          Buffers: shared hit=1',), ('                    ->  Hash  (cost=453.49..453.49 rows=15 width=1040) (actual time=3.306..3.310 rows=0 loops=1)',), ('                          Buckets: 1024  Batches: 1  Memory Usage: 8kB',), ('                          Buffers: shared hit=417',), ('                          ->  Seq Scan on project p  (cost=0.00..453.49 rows=15 width=1040) (actual time=3.303..3.304 rows=0 loops=1)',), ('                                Filter: (user_id = 3)',), ('                                Rows Removed by Filter: 50000',), ('                                Buffers: shared hit=417',), ('Planning Time: 0.138 ms',), ('Execution Time: 3.395 ms',)]"
50000,HASH,4524.735927581787,"[('Hash Join  (cost=1222.24..1899.95 rows=22 width=4178) (actual time=3.482..3.505 rows=0 loops=1)',), ('  Hash Cond: (t.table_id = ta.id_table)',), ('  Buffers: shared hit=421',), ('  ->  Seq Scan on task t  (cost=0.00..661.26 rows=4326 width=1086) (actual time=0.005..0.007 rows=1 loops=1)',), ('        Buffers: shared hit=1',), ('  ->  Hash  (cost=1222.02..1222.02 rows=18 width=3100) (actual time=3.470..3.488 rows=0 loops=1)',), ('        Buckets: 1024  Batches: 1  Memory Usage: 8kB',), ('        Buffers: shared hit=420',), ('        ->  Nested Loop  (cost=453.68..1222.02 rows=18 width=3100) (actual time=3.467..3.482 rows=0 loops=1)',), ('              Buffers: shared hit=420',), ('              ->  Index Scan using idx_user_id_hash on user_app ua  (cost=0.00..8.02 rows=1 width=1036) (actual time=0.008..0.011 rows=1 loops=1)',), ('                    Index Cond: (id_user = 3)',), ('                    Buffers: shared hit=2',), ('              ->  Hash Join  (cost=453.68..1213.82 rows=18 width=2072) (actual time=3.452..3.461 rows=0 loops=1)',), ('                    Hash Cond: (ta.project_id = p.id_project)',), ('                    Buffers: shared hit=418',), ('                    ->  Seq Scan on table_app ta  (cost=0.00..750.75 rows=3575 width=1040) (actual time=0.004..0.005 rows=1 loops=1)',), ('                          Buffers: shared hit=1',), ('                    ->  Hash  (cost=453.49..453.49 rows=15 width=1040) (actual time=3.424..3.429 rows=0 loops=1)',), ('                          Buckets: 1024  Batches: 1  Memory Usage: 8kB',), ('                          Buffers: shared hit=417',), ('                          ->  Seq Scan on project p  (cost=0.00..453.49 rows=15 width=1040) (actual time=3.422..3.423 rows=0 loops=1)',), ('                                Filter: (user_id = 3)',), ('                                Rows Removed by Filter: 50000',), ('                                Buffers: shared hit=417',), ('Planning Time: 0.136 ms',), ('Execution Time: 3.532 ms',)]"
60000,No Index,17610.976219177246,"[('Hash Join  (cost=1464.95..2277.54 rows=27 width=3175) (actual time=216.268..317.330 rows=1 loops=1)',), ('  Hash Cond: (t.table_id = ta.id_table)',), ('  Buffers: shared hit=2102',), ('  ->  Seq Scan on task t  (cost=0.00..792.87 rows=5187 width=1086) (actual time=0.007..77.241 rows=60000 loops=1)',), ('        Buffers: shared hit=741',), ('  ->  Hash  (cost=1464.67..1464.67 rows=22 width=2097) (actual time=160.226..160.244 rows=1 loops=1)',), ('        Buckets: 1024  Batches: 1  Memory Usage: 9kB',), ('        Buffers: shared hit=1361',), ('        ->  Nested Loop  (cost=544.26..1464.67 rows=22 width=2097) (actual time=49.964..160.225 rows=1 loops=1)',), ('              Buffers: shared hit=1361',), ('              ->  Index Scan using user_app_pkey on user_app ua  (cost=0.29..8.31 rows=1 width=33) (actual time=0.011..0.016 rows=1 loops=1)',), ('                    Index Cond: (id_user = 3)',), ('                    Buffers: shared hit=3',), ('              ->  Hash Join  (cost=543.98..1456.15 rows=22 width=2072) (actual time=49.948..160.194 rows=1 loops=1)',), ('                    Hash Cond: (ta.project_id = p.id_project)',), ('                    Buffers: shared hit=1358',), ('                    ->  Seq Scan on table_app ta  (cost=0.00..900.90 rows=4290 width=1040) (actual time=0.003..77.219 rows=60000 loops=1)',), ('                          Buffers: shared hit=858',), ('                    ->  Hash  (cost=543.75..543.75 rows=18 width=1040) (actual time=4.157..4.162 rows=1 loops=1)',), ('                          Buckets: 1024  Batches: 1  Memory Usage: 9kB',), ('                          Buffers: shared hit=500',), ('                          ->  Seq Scan on project p  (cost=0.00..543.75 rows=18 width=1040) (actual time=0.924..4.149 rows=1 loops=1)',), ('                                Filter: (user_id = 3)',), ('                                Rows Removed by Filter: 59999',), ('                                Buffers: shared hit=500',), ('Planning Time: 0.136 ms',), ('Execution Time: 317.361 ms',)]"
60000,BTREE,17440.638542175293,"[('Hash Join  (cost=1464.95..2277.54 rows=27 width=4178) (actual time=215.392..315.949 rows=1 loops=1)',), ('  Hash Cond: (t.table_id = ta.id_table)',), ('  Buffers: shared hit=2102',), ('  ->  Seq Scan on task t  (cost=0.00..792.87 rows=5187 width=1086) (actual time=0.007..76.400 rows=60000 loops=1)',), ('        Buffers: shared hit=741',), ('  ->  Hash  (cost=1464.67..1464.67 rows=22 width=3100) (actual time=160.102..160.121 rows=1 loops=1)',), ('        Buckets: 1024  Batches: 1  Memory Usage: 9kB',), ('        Buffers: shared hit=1361',), ('        ->  Nested Loop  (cost=544.26..1464.67 rows=22 width=3100) (actual time=50.066..160.105 rows=1 loops=1)',), ('              Buffers: shared hit=1361',), ('              ->  Index Scan using idx_user_id_btree on user_app ua  (cost=0.29..8.31 rows=1 width=1036) (actual time=0.010..0.014 rows=1 loops=1)',), ('                    Index Cond: (id_user = 3)',), ('                    Buffers: shared hit=3',), ('              ->  Hash Join  (cost=543.98..1456.15 rows=22 width=2072) (actual time=50.051..160.075 rows=1 loops=1)',), ('                    Hash Cond: (ta.project_id = p.id_project)',), ('                    Buffers: shared hit=1358',), ('                    ->  Seq Scan on table_app ta  (cost=0.00..900.90 rows=4290 width=1040) (actual time=0.004..77.398 rows=60000 loops=1)',), ('                          Buffers: shared hit=858',), ('                    ->  Hash  (cost=543.75..543.75 rows=18 width=1040) (actual time=4.185..4.190 rows=1 loops=1)',), ('                          Buckets: 1024  Batches: 1  Memory Usage: 9kB',), ('                          Buffers: shared hit=500',), ('                          ->  Seq Scan on project p  (cost=0.00..543.75 rows=18 width=1040) (actual time=0.927..4.180 rows=1 loops=1)',), ('                                Filter: (user_id = 3)',), ('                                Rows Removed by Filter: 59999',), ('                                Buffers: shared hit=500',), ('Planning Time: 0.144 ms',), ('Execution Time: 315.978 ms',)]"
60000,HASH,17063.693523406982,"[('Hash Join  (cost=1464.66..2277.25 rows=27 width=4178) (actual time=215.927..316.193 rows=1 loops=1)',), ('  Hash Cond: (t.table_id = ta.id_table)',), ('  Buffers: shared hit=2101',), ('  ->  Seq Scan on task t  (cost=0.00..792.87 rows=5187 width=1086) (actual time=0.006..76.388 rows=60000 loops=1)',), ('        Buffers: shared hit=741',), ('  ->  Hash  (cost=1464.38..1464.38 rows=22 width=3100) (actual time=160.373..160.391 rows=1 loops=1)',), ('        Buckets: 1024  Batches: 1  Memory Usage: 9kB',), ('        Buffers: shared hit=1360',), ('        ->  Nested Loop  (cost=543.98..1464.38 rows=22 width=3100) (actual time=49.936..160.374 rows=1 loops=1)',), ('              Buffers: shared hit=1360',), ('              ->  Index Scan using idx_user_id_hash on user_app ua  (cost=0.00..8.02 rows=1 width=1036) (actual time=0.009..0.013 rows=1 loops=1)',), ('                    Index Cond: (id_user = 3)',), ('                    Buffers: shared hit=2',), ('              ->  Hash Join  (cost=543.98..1456.15 rows=22 width=2072) (actual time=49.921..160.348 rows=1 loops=1)',), ('                    Hash Cond: (ta.project_id = p.id_project)',), ('                    Buffers: shared hit=1358',), ('                    ->  Seq Scan on table_app ta  (cost=0.00..900.90 rows=4290 width=1040) (actual time=0.003..77.432 rows=60000 loops=1)',), ('                          Buffers: shared hit=858',), ('                    ->  Hash  (cost=543.75..543.75 rows=18 width=1040) (actual time=4.159..4.164 rows=1 loops=1)',), ('                          Buckets: 1024  Batches: 1  Memory Usage: 9kB',), ('                          Buffers: shared hit=500',), ('                          ->  Seq Scan on project p  (cost=0.00..543.75 rows=18 width=1040) (actual time=0.891..4.141 rows=1 loops=1)',), ('                                Filter: (user_id = 3)',), ('                                Rows Removed by Filter: 59999',), ('                                Buffers: shared hit=500',), ('Planning Time: 0.142 ms',), ('Execution Time: 316.222 ms',)]"
70000,No Index,11335.713386535645,"[('Nested Loop  (cost=3343.10..4299.40 rows=1 width=1210) (actual time=185.234..185.254 rows=0 loops=1)',), ('  Buffers: shared hit=1585',), ('  ->  Hash Join  (cost=3342.81..4291.08 rows=1 width=1185) (actual time=185.230..185.247 rows=0 loops=1)',), ('        Hash Cond: (t.table_id = ta.id_table)',), ('        Buffers: shared hit=1585',), ('        ->  Seq Scan on task t  (cost=0.00..925.55 rows=6055 width=1086) (actual time=0.006..0.007 rows=1 loops=1)',), ('              Buffers: shared hit=1',), ('        ->  Hash  (cost=3342.79..3342.79 rows=2 width=107) (actual time=185.218..185.230 rows=0 loops=1)',), ('              Buckets: 1024  Batches: 1  Memory Usage: 8kB',), ('              Buffers: shared hit=1584',), ('              ->  Hash Join  (cost=1459.03..3342.79 rows=2 width=107) (actual time=185.215..185.225 rows=0 loops=1)',), ('                    Hash Cond: (ta.project_id = p.id_project)',), ('                    Buffers: shared hit=1584',), ('                    ->  Seq Scan on table_app ta  (cost=0.00..1700.00 rows=70000 width=75) (actual time=0.003..88.837 rows=70000 loops=1)',), ('                          Buffers: shared hit=1000',), ('                    ->  Hash  (cost=1459.00..1459.00 rows=2 width=40) (actual time=4.347..4.352 rows=1 loops=1)',), ('                          Buckets: 1024  Batches: 1  Memory Usage: 9kB',), ('                          Buffers: shared hit=584',), ('                          ->  Seq Scan on project p  (cost=0.00..1459.00 rows=2 width=40) (actual time=4.270..4.340 rows=1 loops=1)',), ('                                Filter: (user_id = 1)',), ('                                Rows Removed by Filter: 69999',), ('                                Buffers: shared hit=584',), ('  ->  Index Scan using user_app_pkey on user_app ua  (cost=0.29..8.31 rows=1 width=33) (never executed)',), ('        Index Cond: (id_user = 1)',), ('Planning:',), ('  Buffers: shared hit=12',), ('Planning Time: 0.178 ms',), ('Execution Time: 185.280 ms',)]"
70000,BTREE,12687.036514282227,"[('Nested Loop  (cost=2522.45..3478.75 rows=1 width=2175) (actual time=178.187..178.209 rows=0 loops=1)',), ('  Buffers: shared hit=1585',), ('  ->  Hash Join  (cost=2522.16..3470.43 rows=1 width=2150) (actual time=178.185..178.203 rows=0 loops=1)',), ('        Hash Cond: (t.table_id = ta.id_table)',), ('        Buffers: shared hit=1585',), ('        ->  Seq Scan on task t  (cost=0.00..925.55 rows=6055 width=1086) (actual time=0.008..0.010 rows=1 loops=1)',), ('              Buffers: shared hit=1',), ('        ->  Hash  (cost=2522.15..2522.15 rows=1 width=1072) (actual time=178.171..178.185 rows=0 loops=1)',), ('              Buckets: 1024  Batches: 1  Memory Usage: 8kB',), ('              Buffers: shared hit=1584',), ('              ->  Hash Join  (cost=1459.03..2522.15 rows=1 width=1072) (actual time=178.168..178.179 rows=0 loops=1)',), ('                    Hash Cond: (ta.project_id = p.id_project)',), ('                    Buffers: shared hit=1584',), ('                    ->  Seq Scan on table_app ta  (cost=0.00..1050.00 rows=5000 width=1040) (actual time=0.004..87.046 rows=70000 loops=1)',), ('                          Buffers: shared hit=1000',), ('                    ->  Hash  (cost=1459.00..1459.00 rows=2 width=40) (actual time=4.439..4.444 rows=1 loops=1)',), ('                          Buckets: 1024  Batches: 1  Memory Usage: 9kB',), ('                          Buffers: shared hit=584',), ('                          ->  Seq Scan on project p  (cost=0.00..1459.00 rows=2 width=40) (actual time=4.358..4.431 rows=1 loops=1)',), ('                                Filter: (user_id = 1)',), ('                                Rows Removed by Filter: 69999',), ('                                Buffers: shared hit=584',), ('  ->  Index Scan using idx_user_id_btree on user_app ua  (cost=0.29..8.31 rows=1 width=33) (never executed)',), ('        Index Cond: (id_user = 1)',), ('Planning Time: 0.148 ms',), ('Execution Time: 178.237 ms',)]"
70000,HASH,11659.213542938232,"[('Nested Loop  (cost=3342.81..4299.10 rows=1 width=1210) (actual time=185.301..185.323 rows=0 loops=1)',), ('  Buffers: shared hit=1585',), ('  ->  Hash Join  (cost=3342.81..4291.08 rows=1 width=1185) (actual time=185.298..185.317 rows=0 loops=1)',), ('        Hash Cond: (t.table_id = ta.id_table)',), ('        Buffers: shared hit=1585',), ('        ->  Seq Scan on task t  (cost=0.00..925.55 rows=6055 width=1086) (actual time=0.006..0.008 rows=1 loops=1)',), ('              Buffers: shared hit=1',), ('        ->  Hash  (cost=3342.79..3342.79 rows=2 width=107) (actual time=185.285..185.298 rows=0 loops=1)',), ('              Buckets: 1024  Batches: 1  Memory Usage: 8kB',), ('              Buffers: shared hit=1584',), ('              ->  Hash Join  (cost=1459.03..3342.79 rows=2 width=107) (actual time=185.282..185.292 rows=0 loops=1)',), ('                    Hash Cond: (ta.project_id = p.id_project)',), ('                    Buffers: shared hit=1584',), ('                    ->  Seq Scan on table_app ta  (cost=0.00..1700.00 rows=70000 width=75) (actual time=0.002..88.856 rows=70000 loops=1)',), ('                          Buffers: shared hit=1000',), ('                    ->  Hash  (cost=1459.00..1459.00 rows=2 width=40) (actual time=4.382..4.387 rows=1 loops=1)',), ('                          Buckets: 1024  Batches: 1  Memory Usage: 9kB',), ('                          Buffers: shared hit=584',), ('                          ->  Seq Scan on project p  (cost=0.00..1459.00 rows=2 width=40) (actual time=4.304..4.374 rows=1 loops=1)',), ('                                Filter: (user_id = 1)',), ('                                Rows Removed by Filter: 69999',), ('                                Buffers: shared hit=584',), ('  ->  Index Scan using idx_user_id_hash on user_app ua  (cost=0.00..8.02 rows=1 width=33) (never executed)',), ('        Index Cond: (id_user = 1)',), ('Planning:',), ('  Buffers: shared hit=12',), ('Planning Time: 0.186 ms',), ('Execution Time: 185.351 ms',)]"
80000,No Index,23193.750858306885,"[('Nested Loop  (cost=2882.48..3973.61 rows=1 width=2175) (actual time=253.766..404.567 rows=2 loops=1)',), ('  Buffers: shared hit=2804',), ('  ->  Hash Join  (cost=2882.19..3965.29 rows=1 width=2150) (actual time=253.748..404.500 rows=2 loops=1)',), ('        Hash Cond: (t.table_id = ta.id_table)',), ('        Buffers: shared hit=2798',), ('        ->  Seq Scan on task t  (cost=0.00..1057.16 rows=6916 width=1086) (actual time=0.008..99.549 rows=80000 loops=1)',), ('              Buffers: shared hit=988',), ('        ->  Hash  (cost=2882.18..2882.18 rows=1 width=1072) (actual time=204.584..204.597 rows=1 loops=1)',), ('              Buckets: 1024  Batches: 1  Memory Usage: 9kB',), ('              Buffers: shared hit=1810',), ('              ->  Hash Join  (cost=1667.03..2882.18 rows=1 width=1072) (actual time=196.378..204.585 rows=1 loops=1)',), ('                    Hash Cond: (ta.project_id = p.id_project)',), ('                    Buffers: shared hit=1810',), ('                    ->  Seq Scan on table_app ta  (cost=0.00..1200.15 rows=5715 width=1040) (actual time=0.005..99.690 rows=80000 loops=1)',), ('                          Buffers: shared hit=1143',), ('                    ->  Hash  (cost=1667.00..1667.00 rows=2 width=40) (actual time=5.113..5.118 rows=1 loops=1)',), ('                          Buckets: 1024  Batches: 1  Memory Usage: 9kB',), ('                          Buffers: shared hit=667',), ('                          ->  Seq Scan on project p  (cost=0.00..1667.00 rows=2 width=40) (actual time=2.824..5.104 rows=1 loops=1)',), ('                                Filter: (user_id = 2)',), ('                                Rows Removed by Filter: 79999',), ('                                Buffers: shared hit=667',), ('  ->  Index Scan using user_app_pkey on user_app ua  (cost=0.29..8.31 rows=1 width=33) (actual time=0.011..0.014 rows=1 loops=2)',), ('        Index Cond: (id_user = 2)',), ('        Buffers: shared hit=6',), ('Planning Time: 0.155 ms',), ('Execution Time: 404.599 ms',)]"
80000,BTREE,22614.627838134766,"[('Hash Join  (cost=1949.75..3033.19 rows=34 width=4178) (actual time=267.446..424.533 rows=2 loops=1)',), ('  Hash Cond: (t.table_id = ta.id_table)',), ('  Buffers: shared hit=2801',), ('  ->  Seq Scan on task t  (cost=0.00..1057.16 rows=6916 width=1086) (actual time=0.006..102.144 rows=80000 loops=1)',), ('        Buffers: shared hit=988',), ('  ->  Hash  (cost=1949.40..1949.40 rows=28 width=3100) (actual time=216.276..216.295 rows=1 loops=1)',), ('        Buckets: 1024  Batches: 1  Memory Usage: 9kB',), ('        Buffers: shared hit=1813',), ('        ->  Nested Loop  (cost=725.94..1949.40 rows=28 width=3100) (actual time=207.681..216.274 rows=1 loops=1)',), ('              Buffers: shared hit=1813',), ('              ->  Index Scan using idx_user_id_btree on user_app ua  (cost=0.29..8.31 rows=1 width=1036) (actual time=0.021..0.025 rows=1 loops=1)',), ('                    Index Cond: (id_user = 2)',), ('                    Buffers: shared hit=3',), ('              ->  Hash Join  (cost=725.65..1940.81 rows=28 width=2072) (actual time=207.655..216.235 rows=1 loops=1)',), ('                    Hash Cond: (ta.project_id = p.id_project)',), ('                    Buffers: shared hit=1810',), ('                    ->  Seq Scan on table_app ta  (cost=0.00..1200.15 rows=5715 width=1040) (actual time=0.004..105.730 rows=80000 loops=1)',), ('                          Buffers: shared hit=1143',), ('                    ->  Hash  (cost=725.36..725.36 rows=23 width=1040) (actual time=5.455..5.461 rows=1 loops=1)',), ('                          Buckets: 1024  Batches: 1  Memory Usage: 9kB',), ('                          Buffers: shared hit=667',), ('                          ->  Seq Scan on project p  (cost=0.00..725.36 rows=23 width=1040) (actual time=3.019..5.449 rows=1 loops=1)',), ('                                Filter: (user_id = 2)',), ('                                Rows Removed by Filter: 79999',), ('                                Buffers: shared hit=667',), ('Planning Time: 0.150 ms',), ('Execution Time: 424.564 ms',)]"
80000,HASH,21643.330574035645,"[('Nested Loop  (cost=3820.06..4911.19 rows=1 width=1210) (actual time=262.837..420.085 rows=2 loops=1)',), ('  Buffers: shared hit=2802',), ('  ->  Hash Join  (cost=3820.06..4903.17 rows=1 width=1185) (actual time=262.823..420.046 rows=2 loops=1)',), ('        Hash Cond: (t.table_id = ta.id_table)',), ('        Buffers: shared hit=2798',), ('        ->  Seq Scan on task t  (cost=0.00..1057.16 rows=6916 width=1086) (actual time=0.005..102.625 rows=80000 loops=1)',), ('              Buffers: shared hit=988',), ('        ->  Hash  (cost=3820.04..3820.04 rows=2 width=107) (actual time=211.614..211.627 rows=1 loops=1)',), ('              Buckets: 1024  Batches: 1  Memory Usage: 9kB',), ('              Buffers: shared hit=1810',), ('              ->  Hash Join  (cost=1667.03..3820.04 rows=2 width=107) (actual time=203.089..211.616 rows=1 loops=1)',), ('                    Hash Cond: (ta.project_id = p.id_project)',), ('                    Buffers: shared hit=1810',), ('                    ->  Seq Scan on table_app ta  (cost=0.00..1943.00 rows=80000 width=75) (actual time=0.002..101.595 rows=80000 loops=1)',), ('                          Buffers: shared hit=1143',), ('                    ->  Hash  (cost=1667.00..1667.00 rows=2 width=40) (actual time=4.977..4.982 rows=1 loops=1)',), ('                          Buckets: 1024  Batches: 1  Memory Usage: 9kB',), ('                          Buffers: shared hit=667',), ('                          ->  Seq Scan on project p  (cost=0.00..1667.00 rows=2 width=40) (actual time=2.732..4.971 rows=1 loops=1)',), ('                                Filter: (user_id = 2)',), ('                                Rows Removed by Filter: 79999',), ('                                Buffers: shared hit=667',), ('  ->  Index Scan using idx_user_id_hash on user_app ua  (cost=0.00..8.02 rows=1 width=33) (actual time=0.006..0.008 rows=1 loops=2)',), ('        Index Cond: (id_user = 2)',), ('        Buffers: shared hit=4',), ('Planning:',), ('  Buffers: shared hit=12',), ('Planning Time: 0.206 ms',), ('Execution Time: 420.117 ms',)]"
